1267 1758 1819 1798 1778 1765 1749 1648 1735 1813 1782 1738 1754 1765 1771 1501 1795 1808 1791 1795

41

171 96 87 90 93 95 97 113 99 88 92 99 97 95 94 135 90 88 91 90

53 18 14 15

10185

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
634	0	94	225	331	351	59	0	409	123	126	98	394	369	358	0	122	103	174	96
540	0	0	131	237	257	0	0	315	29	32	4	300	275	264	0	28	9	80	2
409	0	0	0	106	126	0	0	184	0	0	0	169	144	133	0	0	0	0	0
303	0	0	0	0	20	0	0	78	0	0	0	63	38	27	0	0	0	0	0
283	0	0	0	0	0	0	0	58	0	0	0	43	18	7	0	0	0	0	0
575	0	35	166	272	292	0	0	350	64	67	39	335	310	299	0	63	44	115	37
806	172	266	397	503	523	231	0	581	295	298	270	566	541	530	0	294	275	346	268
225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
511	0	0	102	208	228	0	0	286	0	3	0	271	246	235	0	0	0	51	0
508	0	0	99	205	225	0	0	283	0	0	0	268	243	232	0	0	0	48	0
536	0	0	127	233	253	0	0	311	25	28	0	296	271	260	0	24	5	76	0
240	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0
265	0	0	0	0	0	0	0	40	0	0	0	25	0	0	0	0	0	0	0
276	0	0	0	0	0	0	0	51	0	0	0	36	11	0	0	0	0	0	0
860	226	320	451	557	577	285	54	635	349	352	324	620	595	584	0	348	329	400	322
512	0	0	103	209	229	0	0	287	1	4	0	272	247	236	0	0	0	52	0
531	0	0	122	228	248	0	0	306	20	23	0	291	266	255	0	19	0	71	0
460	0	0	51	157	177	0	0	235	0	0	0	220	195	184	0	0	0	0	0
538	0	0	129	235	255	0	0	313	27	30	2	298	273	262	0	26	7	78	0

0	634	540	409	303	283	575	806	225	511	508	536	240	265	276	860	512	531	460	538
0	0	0	0	0	0	0	172	0	0	0	0	0	0	0	226	0	0	0	0
0	94	0	0	0	0	35	266	0	0	0	0	0	0	0	320	0	0	0	0
0	225	131	0	0	0	166	397	0	102	99	127	0	0	0	451	103	122	51	129
0	331	237	106	0	0	272	503	0	208	205	233	0	0	0	557	209	228	157	235
0	351	257	126	20	0	292	523	0	228	225	253	0	0	0	577	229	248	177	255
0	59	0	0	0	0	0	231	0	0	0	0	0	0	0	285	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0
0	409	315	184	78	58	350	581	0	286	283	311	15	40	51	635	287	306	235	313
0	123	29	0	0	0	64	295	0	0	0	25	0	0	0	349	1	20	0	27
0	126	32	0	0	0	67	298	0	3	0	28	0	0	0	352	4	23	0	30
0	98	4	0	0	0	39	270	0	0	0	0	0	0	0	324	0	0	0	2
0	394	300	169	63	43	335	566	0	271	268	296	0	25	36	620	272	291	220	298
0	369	275	144	38	18	310	541	0	246	243	271	0	0	11	595	247	266	195	273
0	358	264	133	27	7	299	530	0	235	232	260	0	0	0	584	236	255	184	262
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	122	28	0	0	0	63	294	0	0	0	24	0	0	0	348	0	19	0	26
0	103	9	0	0	0	44	275	0	0	0	5	0	0	0	329	0	0	0	7
0	174	80	0	0	0	115	346	0	51	48	76	0	0	0	400	52	71	0	78
0	96	2	0	0	0	37	268	0	0	0	0	0	0	0	322	0	0	0	0

0	0	0	0	0	0	0	0	0	0	90	170	0	0	0	200	50	0	0	0
0	0	0	0	0	0	0	0	0	0	90	170	0	0	0	200	50	0	0	0
0	0	0	0	0	0	0	0	0	0	90	170	0	0	0	200	50	0	0	0
20	20	20	0	20	0	0	0	0	0	110	190	0	0	20	220	70	0	0	0
0	0	0	0	0	0	0	0	0	0	90	170	0	0	0	200	50	0	0	0
60	60	60	40	60	0	0	40	10	0	150	230	40	0	60	260	110	10	10	0
145	145	145	125	145	85	0	125	95	85	235	315	125	85	145	345	195	95	95	65
20	20	20	0	20	0	0	0	0	0	110	190	0	0	20	220	70	0	0	0
50	50	50	30	50	0	0	30	0	0	140	220	30	0	50	250	100	0	0	0
60	60	60	40	60	0	0	40	10	0	150	230	40	0	60	260	110	10	10	0
0	0	0	0	0	0	0	0	0	0	0	80	0	0	0	110	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0
20	20	20	0	20	0	0	0	0	0	110	190	0	0	20	220	70	0	0	0
60	60	60	40	60	0	0	40	10	0	150	230	40	0	60	260	110	10	10	0
0	0	0	0	0	0	0	0	0	0	90	170	0	0	0	200	50	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	40	120	0	0	0	150	0	0	0	0
50	50	50	30	50	0	0	30	0	0	140	220	30	0	50	250	100	0	0	0
50	50	50	30	50	0	0	30	0	0	140	220	30	0	50	250	100	0	0	0
80	80	80	60	80	20	0	60	30	20	170	250	60	20	80	280	130	30	30	0

