1587 1705 1671 1599 1524 1647 1699 1556 1659 1632 1694 1037 1702 1660 1596 1554 1698 1679 1548 1644

41

98 84 88 97 106 91 85 102 90 93 85 166 84 89 97 102 85 87 103 91

53 18 14 15

9733

0	0	0	91	0	0	0	0	0	0	0	135	0	0	0	266	0	0	276	0
259	0	0	350	259	259	135	259	85	0	165	394	0	29	0	525	145	75	535	0
309	50	0	400	309	309	185	309	135	10	215	444	49	79	0	575	195	125	585	50
0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	175	0	0	185	0
0	0	0	91	0	0	0	0	0	0	0	135	0	0	0	266	0	0	276	0
0	0	0	91	0	0	0	0	0	0	0	135	0	0	0	266	0	0	276	0
124	0	0	215	124	124	0	124	0	0	30	259	0	0	0	390	10	0	400	0
0	0	0	91	0	0	0	0	0	0	0	135	0	0	0	266	0	0	276	0
174	0	0	265	174	174	50	174	0	0	80	309	0	0	0	440	60	0	450	0
299	40	0	390	299	299	175	299	125	0	205	434	39	69	0	565	185	115	575	40
94	0	0	185	94	94	0	94	0	0	0	229	0	0	0	360	0	0	370	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	141	0
260	1	0	351	260	260	136	260	86	0	166	395	0	30	0	526	146	76	536	1
230	0	0	321	230	230	106	230	56	0	136	365	0	0	0	496	116	46	506	0
320	61	11	411	320	320	196	320	146	21	226	455	60	90	0	586	206	136	596	61
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0
114	0	0	205	114	114	0	114	0	0	20	249	0	0	0	380	0	0	390	0
184	0	0	275	184	184	60	184	10	0	90	319	0	0	0	450	70	0	460	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
259	0	0	350	259	259	135	259	85	0	165	394	0	29	0	525	145	75	535	0

0	259	309	0	0	0	124	0	174	299	94	0	260	230	320	0	114	184	0	259
0	0	50	0	0	0	0	0	0	40	0	0	1	0	61	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0
91	350	400	0	91	91	215	91	265	390	185	0	351	321	411	0	205	275	0	350
0	259	309	0	0	0	124	0	174	299	94	0	260	230	320	0	114	184	0	259
0	259	309	0	0	0	124	0	174	299	94	0	260	230	320	0	114	184	0	259
0	135	185	0	0	0	0	0	50	175	0	0	136	106	196	0	0	60	0	135
0	259	309	0	0	0	124	0	174	299	94	0	260	230	320	0	114	184	0	259
0	85	135	0	0	0	0	0	0	125	0	0	86	56	146	0	0	10	0	85
0	0	10	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0
0	165	215	0	0	0	30	0	80	205	0	0	166	136	226	0	20	90	0	165
135	394	444	44	135	135	259	135	309	434	229	0	395	365	455	0	249	319	0	394
0	0	49	0	0	0	0	0	0	39	0	0	0	0	60	0	0	0	0	0
0	29	79	0	0	0	0	0	0	69	0	0	30	0	90	0	0	0	0	29
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
266	525	575	175	266	266	390	266	440	565	360	131	526	496	586	0	380	450	0	525
0	145	195	0	0	0	10	0	60	185	0	0	146	116	206	0	0	70	0	145
0	75	125	0	0	0	0	0	0	115	0	0	76	46	136	0	0	0	0	75
276	535	585	185	276	276	400	276	450	575	370	141	536	506	596	10	390	460	0	535
0	0	50	0	0	0	0	0	0	40	0	0	1	0	61	0	0	0	0	0

0	20	140	0	350	0	100	350	0	0	100	1020	50	150	0	50	0	60	100	180
0	0	120	0	330	0	80	330	0	0	80	1000	30	130	0	30	0	40	80	160
0	0	0	0	210	0	0	210	0	0	0	880	0	10	0	0	0	0	0	40
20	40	160	0	370	20	120	370	0	0	120	1040	70	170	0	70	20	80	120	200
0	0	0	0	0	0	0	0	0	0	0	670	0	0	0	0	0	0	0	0
0	20	140	0	350	0	100	350	0	0	100	1020	50	150	0	50	0	60	100	180
0	0	40	0	250	0	0	250	0	0	0	920	0	50	0	0	0	0	0	80
0	0	0	0	0	0	0	0	0	0	0	670	0	0	0	0	0	0	0	0
50	70	190	30	400	50	150	400	0	1	150	1070	100	200	0	100	50	110	150	230
49	69	189	29	399	49	149	399	0	0	149	1069	99	199	0	99	49	109	149	229
0	0	40	0	250	0	0	250	0	0	0	920	0	50	0	0	0	0	0	80
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	90	0	300	0	50	300	0	0	50	970	0	100	0	0	0	10	50	130
0	0	0	0	200	0	0	200	0	0	0	870	0	0	0	0	0	0	0	30
60	80	200	40	410	60	160	410	10	11	160	1080	110	210	0	110	60	120	160	240
0	0	90	0	300	0	50	300	0	0	50	970	0	100	0	0	0	10	50	130
0	20	140	0	350	0	100	350	0	0	100	1020	50	150	0	50	0	60	100	180
0	0	80	0	290	0	40	290	0	0	40	960	0	90	0	0	0	0	40	120
0	0	40	0	250	0	0	250	0	0	0	920	0	50	0	0	0	0	0	80
0	0	0	0	170	0	0	170	0	0	0	840	0	0	0	0	0	0	0	0

0	0	0	20	0	0	0	0	50	49	0	0	0	0	60	0	0	0	0	0
20	0	0	40	0	20	0	0	70	69	0	0	0	0	80	0	20	0	0	0
140	120	0	160	0	140	40	0	190	189	40	0	90	0	200	90	140	80	40	0
0	0	0	0	0	0	0	0	30	29	0	0	0	0	40	0	0	0	0	0
350	330	210	370	0	350	250	0	400	399	250	0	300	200	410	300	350	290	250	170
0	0	0	20	0	0	0	0	50	49	0	0	0	0	60	0	0	0	0	0
100	80	0	120	0	100	0	0	150	149	0	0	50	0	160	50	100	40	0	0
350	330	210	370	0	350	250	0	400	399	250	0	300	200	410	300	350	290	250	170
0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0
0	0	0	0	0	0	0	0	1	0	0	0	0	0	11	0	0	0	0	0
100	80	0	120	0	100	0	0	150	149	0	0	50	0	160	50	100	40	0	0
1020	1000	880	1040	670	1020	920	670	1070	1069	920	0	970	870	1080	970	1020	960	920	840
50	30	0	70	0	50	0	0	100	99	0	0	0	0	110	0	50	0	0	0
150	130	10	170	0	150	50	0	200	199	50	0	100	0	210	100	150	90	50	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50	30	0	70	0	50	0	0	100	99	0	0	0	0	110	0	50	0	0	0
0	0	0	20	0	0	0	0	50	49	0	0	0	0	60	0	0	0	0	0
60	40	0	80	0	60	0	0	110	109	0	0	10	0	120	10	60	0	0	0
100	80	0	120	0	100	0	0	150	149	0	0	50	0	160	50	100	40	0	0
180	160	40	200	0	180	80	0	230	229	80	0	130	30	240	130	180	120	80	0
