1517 1711 1636 1739 1537 1107 1536 1698 1654 1692 1563 1707 1547 1731 1654 1589 1706 1739 1499 1690

41

107 83 92 80 104 157 105 85 90 86 101 84 103 81 90 98 84 80 109 86

53 18 14 15

9247

0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0
236	0	0	70	286	40	0	0	0	99	0	0	0	0	174	300	67	74	0	67
486	250	0	320	536	290	0	140	20	349	0	191	0	240	424	550	317	324	0	317
166	0	0	0	216	0	0	0	0	29	0	0	0	0	104	230	0	4	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0
196	0	0	30	246	0	0	0	0	59	0	0	0	0	134	260	27	34	0	27
650	414	164	484	700	454	0	304	184	513	59	355	164	404	588	714	481	488	32	481
346	110	0	180	396	150	0	0	0	209	0	51	0	100	284	410	177	184	0	177
466	230	0	300	516	270	0	120	0	329	0	171	0	220	404	530	297	304	0	297
137	0	0	0	187	0	0	0	0	0	0	0	0	0	75	201	0	0	0	0
591	355	105	425	641	395	0	245	125	454	0	296	105	345	529	655	422	429	0	422
295	59	0	129	345	99	0	0	0	158	0	0	0	49	233	359	126	133	0	126
486	250	0	320	536	290	0	140	20	349	0	191	0	240	424	550	317	324	0	317
246	10	0	80	296	50	0	0	0	109	0	0	0	0	184	310	77	84	0	77
62	0	0	0	112	0	0	0	0	0	0	0	0	0	0	126	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
169	0	0	3	219	0	0	0	0	32	0	0	0	0	107	233	0	7	0	0
162	0	0	0	212	0	0	0	0	25	0	0	0	0	100	226	0	0	0	0
618	382	132	452	668	422	0	272	152	481	27	323	132	372	556	682	449	456	0	449
169	0	0	3	219	0	0	0	0	32	0	0	0	0	107	233	0	7	0	0

0	236	486	166	0	196	650	346	466	137	591	295	486	246	62	0	169	162	618	169
0	0	250	0	0	0	414	110	230	0	355	59	250	10	0	0	0	0	382	0
0	0	0	0	0	0	164	0	0	0	105	0	0	0	0	0	0	0	132	0
0	70	320	0	0	30	484	180	300	0	425	129	320	80	0	0	3	0	452	3
50	286	536	216	0	246	700	396	516	187	641	345	536	296	112	0	219	212	668	219
0	40	290	0	0	0	454	150	270	0	395	99	290	50	0	0	0	0	422	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	140	0	0	0	304	0	120	0	245	0	140	0	0	0	0	0	272	0
0	0	20	0	0	0	184	0	0	0	125	0	20	0	0	0	0	0	152	0
0	99	349	29	0	59	513	209	329	0	454	158	349	109	0	0	32	25	481	32
0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	27	0
0	0	191	0	0	0	355	51	171	0	296	0	191	0	0	0	0	0	323	0
0	0	0	0	0	0	164	0	0	0	105	0	0	0	0	0	0	0	132	0
0	0	240	0	0	0	404	100	220	0	345	49	240	0	0	0	0	0	372	0
0	174	424	104	0	134	588	284	404	75	529	233	424	184	0	0	107	100	556	107
64	300	550	230	14	260	714	410	530	201	655	359	550	310	126	0	233	226	682	233
0	67	317	0	0	27	481	177	297	0	422	126	317	77	0	0	0	0	449	0
0	74	324	4	0	34	488	184	304	0	429	133	324	84	0	0	7	0	456	7
0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0
0	67	317	0	0	27	481	177	297	0	422	126	317	77	0	0	0	0	449	0

0	0	0	10	110	980	0	10	0	0	0	0	210	40	70	0	0	10	0	110
10	0	0	20	120	990	0	20	0	0	0	0	220	50	80	0	0	20	0	120
40	30	0	50	150	1020	0	50	30	0	30	0	250	80	110	0	0	50	0	150
0	0	0	0	100	970	0	0	0	0	0	0	200	30	60	0	0	0	0	100
0	0	0	0	0	870	0	0	0	0	0	0	100	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40	30	0	50	150	1020	0	50	30	0	30	0	250	80	110	0	0	50	0	150
0	0	0	0	100	970	0	0	0	0	0	0	200	30	60	0	0	0	0	100
10	0	0	20	120	990	0	20	0	0	0	0	220	50	80	0	0	20	0	120
90	80	50	100	200	1070	50	100	80	0	80	20	300	130	160	30	0	100	20	200
10	0	0	20	120	990	0	20	0	0	0	0	220	50	80	0	0	20	0	120
70	60	30	80	180	1050	30	80	60	0	60	0	280	110	140	10	0	80	0	180
0	0	0	0	0	770	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	70	940	0	0	0	0	0	0	170	0	30	0	0	0	0	70
0	0	0	0	40	910	0	0	0	0	0	0	140	0	0	0	0	0	0	40
60	50	20	70	170	1040	20	70	50	0	50	0	270	100	130	0	0	70	0	170
90	80	50	100	200	1070	50	100	80	0	80	20	300	130	160	30	0	100	20	200
0	0	0	0	100	970	0	0	0	0	0	0	200	30	60	0	0	0	0	100
70	60	30	80	180	1050	30	80	60	0	60	0	280	110	140	10	0	80	0	180
0	0	0	0	0	870	0	0	0	0	0	0	100	0	0	0	0	0	0	0

0	10	40	0	0	0	40	0	10	90	10	70	0	0	0	60	90	0	70	0
0	0	30	0	0	0	30	0	0	80	0	60	0	0	0	50	80	0	60	0
0	0	0	0	0	0	0	0	0	50	0	30	0	0	0	20	50	0	30	0
10	20	50	0	0	0	50	0	20	100	20	80	0	0	0	70	100	0	80	0
110	120	150	100	0	0	150	100	120	200	120	180	0	70	40	170	200	100	180	0
980	990	1020	970	870	0	1020	970	990	1070	990	1050	770	940	910	1040	1070	970	1050	870
0	0	0	0	0	0	0	0	0	50	0	30	0	0	0	20	50	0	30	0
10	20	50	0	0	0	50	0	20	100	20	80	0	0	0	70	100	0	80	0
0	0	30	0	0	0	30	0	0	80	0	60	0	0	0	50	80	0	60	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	30	0	0	0	30	0	0	80	0	60	0	0	0	50	80	0	60	0
0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	20	0	0	0
210	220	250	200	100	0	250	200	220	300	220	280	0	170	140	270	300	200	280	100
40	50	80	30	0	0	80	30	50	130	50	110	0	0	0	100	130	30	110	0
70	80	110	60	0	0	110	60	80	160	80	140	0	30	0	130	160	60	140	0
0	0	0	0	0	0	0	0	0	30	0	10	0	0	0	0	30	0	10	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	20	50	0	0	0	50	0	20	100	20	80	0	0	0	70	100	0	80	0
0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	20	0	0	0
110	120	150	100	0	0	150	100	120	200	120	180	0	70	40	170	200	100	180	0
