1534 1085 1601 1594 1590 1583 1571 1051 1558 1505 1582 1615 1465 1534 1585 1527 1604 1480 1482 1505

41

92 140 85 86 86 87 88 144 89 95 87 83 99 92 87 93 85 98 98 95

53 18 14 15

8987

0	346	311	261	321	378	381	131	272	477	151	221	511	461	385	70	211	13	41	67
0	0	0	0	0	32	35	0	0	131	0	0	165	115	39	0	0	0	0	0
0	35	0	0	10	67	70	0	0	166	0	0	200	150	74	0	0	0	0	0
0	85	50	0	60	117	120	0	11	216	0	0	250	200	124	0	0	0	0	0
0	25	0	0	0	57	60	0	0	156	0	0	190	140	64	0	0	0	0	0
0	0	0	0	0	0	3	0	0	99	0	0	133	83	7	0	0	0	0	0
0	0	0	0	0	0	0	0	0	96	0	0	130	80	4	0	0	0	0	0
0	215	180	130	190	247	250	0	141	346	20	90	380	330	254	0	80	0	0	0
0	74	39	0	49	106	109	0	0	205	0	0	239	189	113	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0
0	195	160	110	170	227	230	0	121	326	0	70	360	310	234	0	60	0	0	0
0	125	90	40	100	157	160	0	51	256	0	0	290	240	164	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	16	0	0	50	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	92	0	0	126	76	0	0	0	0	0	0
0	276	241	191	251	308	311	61	202	407	81	151	441	391	315	0	141	0	0	0
0	135	100	50	110	167	170	0	61	266	0	10	300	250	174	0	0	0	0	0
0	333	298	248	308	365	368	118	259	464	138	208	498	448	372	57	198	0	28	54
0	305	270	220	280	337	340	90	231	436	110	180	470	420	344	29	170	0	0	26
0	279	244	194	254	311	314	64	205	410	84	154	444	394	318	3	144	0	0	0

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
346	0	35	85	25	0	0	215	74	0	195	125	0	0	0	276	135	333	305	279
311	0	0	50	0	0	0	180	39	0	160	90	0	0	0	241	100	298	270	244
261	0	0	0	0	0	0	130	0	0	110	40	0	0	0	191	50	248	220	194
321	0	10	60	0	0	0	190	49	0	170	100	0	0	0	251	110	308	280	254
378	32	67	117	57	0	0	247	106	0	227	157	0	0	0	308	167	365	337	311
381	35	70	120	60	3	0	250	109	0	230	160	0	0	0	311	170	368	340	314
131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	118	90	64
