1607 1598 1781 1788 1700 1787 1699 1768 1664 1753 1772 944 1675 1726 1764 1687 1747 1760 1774 1769

41

130 132 101 100 115 100 115 104 121 106 103 241 119 111 104 117 107 105 103 103

53 18 14 15

10261

0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
749	0	322	450	144	484	479	484	710	256	479	224	706	214	371	714	337	470	428	334
427	0	0	128	0	162	157	162	388	0	157	0	384	0	49	392	15	148	106	12
299	0	0	0	0	34	29	34	260	0	29	0	256	0	0	264	0	20	0	0
605	0	178	306	0	340	335	340	566	112	335	80	562	70	227	570	193	326	284	190
265	0	0	0	0	0	0	0	226	0	0	0	222	0	0	230	0	0	0	0
270	0	0	0	0	5	0	5	231	0	0	0	227	0	0	235	0	0	0	0
265	0	0	0	0	0	0	0	226	0	0	0	222	0	0	230	0	0	0	0
39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0
493	0	66	194	0	228	223	228	454	0	223	0	450	0	115	458	81	214	172	78
270	0	0	0	0	5	0	5	231	0	0	0	227	0	0	235	0	0	0	0
525	0	98	226	0	260	255	260	486	32	255	0	482	0	147	490	113	246	204	110
43	0	0	0	0	0	0	0	4	0	0	0	0	0	0	8	0	0	0	0
535	0	108	236	0	270	265	270	496	42	265	10	492	0	157	500	123	256	214	120
378	0	0	79	0	113	108	113	339	0	108	0	335	0	0	343	0	99	57	0
35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
412	0	0	113	0	147	142	147	373	0	142	0	369	0	34	377	0	133	91	0
279	0	0	0	0	14	9	14	240	0	9	0	236	0	0	244	0	0	0	0
321	0	0	22	0	56	51	56	282	0	51	0	278	0	0	286	0	42	0	0
415	0	0	116	0	150	145	150	376	0	145	0	372	0	37	380	3	136	94	0

0	749	427	299	605	265	270	265	39	493	270	525	43	535	378	35	412	279	321	415
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	322	0	0	178	0	0	0	0	66	0	98	0	108	0	0	0	0	0	0
0	450	128	0	306	0	0	0	0	194	0	226	0	236	79	0	113	0	22	116
0	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	484	162	34	340	0	5	0	0	228	5	260	0	270	113	0	147	14	56	150
0	479	157	29	335	0	0	0	0	223	0	255	0	265	108	0	142	9	51	145
0	484	162	34	340	0	5	0	0	228	5	260	0	270	113	0	147	14	56	150
0	710	388	260	566	226	231	226	0	454	231	486	4	496	339	0	373	240	282	376
0	256	0	0	112	0	0	0	0	0	0	32	0	42	0	0	0	0	0	0
0	479	157	29	335	0	0	0	0	223	0	255	0	265	108	0	142	9	51	145
0	224	0	0	80	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0
0	706	384	256	562	222	227	222	0	450	227	482	0	492	335	0	369	236	278	372
0	214	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	371	49	0	227	0	0	0	0	115	0	147	0	157	0	0	34	0	0	37
0	714	392	264	570	230	235	230	4	458	235	490	8	500	343	0	377	244	286	380
0	337	15	0	193	0	0	0	0	81	0	113	0	123	0	0	0	0	0	3
0	470	148	20	326	0	0	0	0	214	0	246	0	256	99	0	133	0	42	136
