1759 1758 1762 1669 1211 1761 1705 1768 1761 1694 1769 1754 1768 1769 1722 1649 1641 1764 1767 1652

41

102 102 102 117 191 102 111 101 102 113 101 103 101 101 108 120 121 101 101 120

53 18 14 15

9920

0	257	355	571	5	200	235	26	185	0	60	134	69	359	36	635	635	36	359	625
0	0	98	314	0	0	0	0	0	0	0	0	0	102	0	378	378	0	102	368
0	0	0	216	0	0	0	0	0	0	0	0	0	4	0	280	280	0	4	270
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	64	0	0	54
0	252	350	566	0	195	230	21	180	0	55	129	64	354	31	630	630	31	354	620
0	57	155	371	0	0	35	0	0	0	0	0	0	159	0	435	435	0	159	425
0	22	120	336	0	0	0	0	0	0	0	0	0	124	0	400	400	0	124	390
0	231	329	545	0	174	209	0	159	0	34	108	43	333	10	609	609	10	333	599
0	72	170	386	0	15	50	0	0	0	0	0	0	174	0	450	450	0	174	440
29	286	384	600	34	229	264	55	214	0	89	163	98	388	65	664	664	65	388	654
0	197	295	511	0	140	175	0	125	0	0	74	9	299	0	575	575	0	299	565
0	123	221	437	0	66	101	0	51	0	0	0	0	225	0	501	501	0	225	491
0	188	286	502	0	131	166	0	116	0	0	65	0	290	0	566	566	0	290	556
0	0	0	212	0	0	0	0	0	0	0	0	0	0	0	276	276	0	0	266
0	221	319	535	0	164	199	0	149	0	24	98	33	323	0	599	599	0	323	589
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	221	319	535	0	164	199	0	149	0	24	98	33	323	0	599	599	0	323	589
0	0	0	212	0	0	0	0	0	0	0	0	0	0	0	276	276	0	0	266
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	10	0	0	0

0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0
257	0	0	0	252	57	22	231	72	286	197	123	188	0	221	0	0	221	0	0
355	98	0	0	350	155	120	329	170	384	295	221	286	0	319	0	0	319	0	0
571	314	216	0	566	371	336	545	386	600	511	437	502	212	535	0	0	535	212	0
5	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0
200	0	0	0	195	0	0	174	15	229	140	66	131	0	164	0	0	164	0	0
235	0	0	0	230	35	0	209	50	264	175	101	166	0	199	0	0	199	0	0
26	0	0	0	21	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0
185	0	0	0	180	0	0	159	0	214	125	51	116	0	149	0	0	149	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
60	0	0	0	55	0	0	34	0	89	0	0	0	0	24	0	0	24	0	0
134	0	0	0	129	0	0	108	0	163	74	0	65	0	98	0	0	98	0	0
69	0	0	0	64	0	0	43	0	98	9	0	0	0	33	0	0	33	0	0
359	102	4	0	354	159	124	333	174	388	299	225	290	0	323	0	0	323	0	0
36	0	0	0	31	0	0	10	0	65	0	0	0	0	0	0	0	0	0	0
635	378	280	64	630	435	400	609	450	664	575	501	566	276	599	0	0	599	276	10
635	378	280	64	630	435	400	609	450	664	575	501	566	276	599	0	0	599	276	10
36	0	0	0	31	0	0	10	0	65	0	0	0	0	0	0	0	0	0	0
359	102	4	0	354	159	124	333	174	388	299	225	290	0	323	0	0	323	0	0
625	368	270	54	620	425	390	599	440	654	565	491	556	266	589	0	0	589	266	0

0	0	0	0	1130	30	150	0	0	0	0	0	0	0	100	0	0	0	0	0
0	0	0	0	1130	30	150	0	0	0	0	0	0	0	100	0	0	0	0	0
100	100	0	0	1230	130	250	100	0	0	100	0	100	30	200	100	0	80	10	30
100	100	0	0	1230	130	250	100	0	0	100	0	100	30	200	100	0	80	10	30
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	1100	0	120	0	0	0	0	0	0	0	70	0	0	0	0	0
0	0	0	0	980	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	1130	30	150	0	0	0	0	0	0	0	100	0	0	0	0	0
120	120	20	20	1250	150	270	120	0	0	120	0	120	50	220	120	20	100	30	50
150	150	50	50	1280	180	300	150	30	0	150	25	150	80	250	150	50	130	60	80
0	0	0	0	1130	30	150	0	0	0	0	0	0	0	100	0	0	0	0	0
125	125	25	25	1255	155	275	125	5	0	125	0	125	55	225	125	25	105	35	55
0	0	0	0	1130	30	150	0	0	0	0	0	0	0	100	0	0	0	0	0
70	70	0	0	1200	100	220	70	0	0	70	0	70	0	170	70	0	50	0	0
0	0	0	0	1030	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	1130	30	150	0	0	0	0	0	0	0	100	0	0	0	0	0
100	100	0	0	1230	130	250	100	0	0	100	0	100	30	200	100	0	80	10	30
20	20	0	0	1150	50	170	20	0	0	20	0	20	0	120	20	0	0	0	0
90	90	0	0	1220	120	240	90	0	0	90	0	90	20	190	90	0	70	0	20
70	70	0	0	1200	100	220	70	0	0	70	0	70	0	170	70	0	50	0	0

0	0	100	100	0	0	0	0	120	150	0	125	0	70	0	0	100	20	90	70
0	0	100	100	0	0	0	0	120	150	0	125	0	70	0	0	100	20	90	70
0	0	0	0	0	0	0	0	20	50	0	25	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	20	50	0	25	0	0	0	0	0	0	0	0
1130	1130	1230	1230	0	1100	980	1130	1250	1280	1130	1255	1130	1200	1030	1130	1230	1150	1220	1200
30	30	130	130	0	0	0	30	150	180	30	155	30	100	0	30	130	50	120	100
150	150	250	250	0	120	0	150	270	300	150	275	150	220	50	150	250	170	240	220
0	0	100	100	0	0	0	0	120	150	0	125	0	70	0	0	100	20	90	70
0	0	0	0	0	0	0	0	0	30	0	5	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	100	100	0	0	0	0	120	150	0	125	0	70	0	0	100	20	90	70
0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0
