1684 1648 1635 1716 1625 1634 1720 1729 1695 1555 1663 1728 1542 1712 1648 1667 1707 1605 1571 1665

41

83 87 89 79 90 89 79 78 82 98 86 78 100 80 87 85 80 92 96 85

53 18 14 15

9942

0	278	152	290	0	402	302	207	30	576	100	309	0	302	345	45	185	542	585	49
0	0	0	12	0	124	24	0	0	298	0	31	0	24	67	0	0	264	307	0
0	126	0	138	0	250	150	55	0	424	0	157	0	150	193	0	33	390	433	0
0	0	0	0	0	112	12	0	0	286	0	19	0	12	55	0	0	252	295	0
66	344	218	356	0	468	368	273	96	642	166	375	0	368	411	111	251	608	651	115
0	0	0	0	0	0	0	0	0	174	0	0	0	0	0	0	0	140	183	0
0	0	0	0	0	100	0	0	0	274	0	7	0	0	43	0	0	240	283	0
0	71	0	83	0	195	95	0	0	369	0	102	0	95	138	0	0	335	378	0
0	248	122	260	0	372	272	177	0	546	70	279	0	272	315	15	155	512	555	19
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0
0	178	52	190	0	302	202	107	0	476	0	209	0	202	245	0	85	442	485	0
0	0	0	0	0	93	0	0	0	267	0	0	0	0	36	0	0	233	276	0
88	366	240	378	22	490	390	295	118	664	188	397	0	390	433	133	273	630	673	137
0	0	0	0	0	100	0	0	0	274	0	7	0	0	43	0	0	240	283	0
0	0	0	0	0	57	0	0	0	231	0	0	0	0	0	0	0	197	240	0
0	233	107	245	0	357	257	162	0	531	55	264	0	257	300	0	140	497	540	4
0	93	0	105	0	217	117	22	0	391	0	124	0	117	160	0	0	357	400	0
0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	43	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	229	103	241	0	353	253	158	0	527	51	260	0	253	296	0	136	493	536	0

0	0	0	0	66	0	0	0	0	0	0	0	88	0	0	0	0	0	0	0
278	0	126	0	344	0	0	71	248	0	178	0	366	0	0	233	93	0	0	229
152	0	0	0	218	0	0	0	122	0	52	0	240	0	0	107	0	0	0	103
290	12	138	0	356	0	0	83	260	0	190	0	378	0	0	245	105	0	0	241
0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0
402	124	250	112	468	0	100	195	372	0	302	93	490	100	57	357	217	0	0	353
302	24	150	12	368	0	0	95	272	0	202	0	390	0	0	257	117	0	0	253
207	0	55	0	273	0	0	0	177	0	107	0	295	0	0	162	22	0	0	158
30	0	0	0	96	0	0	0	0	0	0	0	118	0	0	0	0	0	0	0
576	298	424	286	642	174	274	369	546	0	476	267	664	274	231	531	391	34	0	527
100	0	0	0	166	0	0	0	70	0	0	0	188	0	0	55	0	0	0	51
309	31	157	19	375	0	7	102	279	0	209	0	397	7	0	264	124	0	0	260
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
302	24	150	12	368	0	0	95	272	0	202	0	390	0	0	257	117	0	0	253
345	67	193	55	411	0	43	138	315	0	245	36	433	43	0	300	160	0	0	296
45	0	0	0	111	0	0	0	15	0	0	0	133	0	0	0	0	0	0	0
185	0	33	0	251	0	0	0	155	0	85	0	273	0	0	140	0	0	0	136
542	264	390	252	608	140	240	335	512	0	442	233	630	240	197	497	357	0	0	493
585	307	433	295	651	183	283	378	555	9	485	276	673	283	240	540	400	43	0	536
49	0	0	0	115	0	0	0	19	0	0	0	137	0	0	4	0	0	0	0

0	200	200	0	0	30	0	0	0	0	100	0	30	90	180	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
