1402 1435 1380 1277 1358 1386 1328 1369 1444 1360

60

35 34 36 40 37 36 38 36 34 37

8 19 51 22

4217

0	0	0	0	0	0	0	0	0	0
385	0	0	0	0	288	137	383	24	185
412	27	0	0	0	315	164	410	51	212
481	96	69	0	26	384	233	479	120	281
455	70	43	0	0	358	207	453	94	255
97	0	0	0	0	0	0	95	0	0
248	0	0	0	0	151	0	246	0	48
2	0	0	0	0	0	0	0	0	0
361	0	0	0	0	264	113	359	0	161
200	0	0	0	0	103	0	198	0	0

0	385	412	481	455	97	248	2	361	200
0	0	27	96	70	0	0	0	0	0
0	0	0	69	43	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	26	0	0	0	0	0	0
0	288	315	384	358	0	151	0	264	103
0	137	164	233	207	0	0	0	113	0
0	383	410	479	453	95	246	0	359	198
0	24	51	120	94	0	0	0	0	0
0	185	212	281	255	0	48	0	161	0

0	20	50	70	40	0	0	0	0	0
0	0	30	50	20	0	0	0	0	0
0	0	0	20	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	10	30	0	0	0	0	0	0
80	100	130	150	120	0	0	0	0	10
125	145	175	195	165	45	0	45	45	55
80	100	130	150	120	0	0	0	0	10
80	100	130	150	120	0	0	0	0	10
70	90	120	140	110	0	0	0	0	0

0	0	0	0	0	80	125	80	80	70
20	0	0	0	0	100	145	100	100	90
50	30	0	0	10	130	175	130	130	120
70	50	20	0	30	150	195	150	150	140
40	20	0	0	0	120	165	120	120	110
0	0	0	0	0	0	45	0	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	45	0	0	0
0	0	0	0	0	0	45	0	0	0
0	0	0	0	0	10	55	10	10	0
