1196 1626 1402 1521 1635 1565 1571 1596 1398 1639

60

156 100 129 113 98 108 107 103 129 98

8 19 51 22

4224

0	208	239	407	416	25	340	557	374	344
0	0	31	199	208	0	132	349	166	136
0	0	0	168	177	0	101	318	135	105
0	0	0	0	9	0	0	150	0	0
0	0	0	0	0	0	0	141	0	0
0	183	214	382	391	0	315	532	349	319
0	0	0	67	76	0	0	217	34	4
0	0	0	0	0	0	0	0	0	0
0	0	0	33	42	0	0	183	0	0
0	0	0	63	72	0	0	213	30	0

0	0	0	0	0	0	0	0	0	0
208	0	0	0	0	183	0	0	0	0
239	31	0	0	0	214	0	0	0	0
407	199	168	0	0	382	67	0	33	63
416	208	177	9	0	391	76	0	42	72
25	0	0	0	0	0	0	0	0	0
340	132	101	0	0	315	0	0	0	0
557	349	318	150	141	532	217	0	183	213
374	166	135	0	0	349	34	0	0	30
344	136	105	0	0	319	4	0	0	0

0	0	0	0	0	0	0	0	0	0
970	0	700	260	0	200	0	0	970	20
270	0	0	0	0	0	0	0	270	0
710	0	440	0	0	0	0	0	710	0
970	0	700	260	0	200	0	0	970	20
770	0	500	60	0	0	0	0	770	0
1070	100	800	360	100	300	0	100	1070	120
970	0	700	260	0	200	0	0	970	20
0	0	0	0	0	0	0	0	0	0
950	0	680	240	0	180	0	0	950	0

0	970	270	710	970	770	1070	970	0	950
0	0	0	0	0	0	100	0	0	0
0	700	0	440	700	500	800	700	0	680
0	260	0	0	260	60	360	260	0	240
0	0	0	0	0	0	100	0	0	0
0	200	0	0	200	0	300	200	0	180
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	100	0	0	0
0	970	270	710	970	770	1070	970	0	950
0	20	0	0	20	0	120	20	0	0
