1279 1545 1256 1392 1557 1543 1390 1378 1550 1525

60

70 53 71 63 52 53 63 63 53 54

8 19 51 22

4080

0	541	0	537	266	264	61	0	232	308
0	0	0	0	0	0	0	0	0	0
95	636	0	632	361	359	156	0	327	403
0	4	0	0	0	0	0	0	0	0
0	275	0	271	0	0	0	0	0	42
0	277	0	273	2	0	0	0	0	44
0	480	0	476	205	203	0	0	171	247
119	660	24	656	385	383	180	0	351	427
0	309	0	305	34	32	0	0	0	76
0	233	0	229	0	0	0	0	0	0

0	0	95	0	0	0	0	119	0	0
541	0	636	4	275	277	480	660	309	233
0	0	0	0	0	0	0	24	0	0
537	0	632	0	271	273	476	656	305	229
266	0	361	0	0	2	205	385	34	0
264	0	359	0	0	0	203	383	32	0
61	0	156	0	0	0	0	180	0	0
0	0	0	0	0	0	0	0	0	0
232	0	327	0	0	0	171	351	0	0
308	0	403	0	42	44	247	427	76	0

0	0	0	0	0	0	77	0	0	0
320	0	300	300	50	0	397	0	50	0
20	0	0	0	0	0	97	0	0	0
20	0	0	0	0	0	97	0	0	0
270	0	250	250	0	0	347	0	0	0
345	25	325	325	75	0	422	25	75	25
0	0	0	0	0	0	0	0	0	0
320	0	300	300	50	0	397	0	50	0
270	0	250	250	0	0	347	0	0	0
320	0	300	300	50	0	397	0	50	0

0	320	20	20	270	345	0	320	270	320
0	0	0	0	0	25	0	0	0	0
0	300	0	0	250	325	0	300	250	300
0	300	0	0	250	325	0	300	250	300
0	50	0	0	0	75	0	50	0	50
0	0	0	0	0	0	0	0	0	0
77	397	97	97	347	422	0	397	347	397
0	0	0	0	0	25	0	0	0	0
0	50	0	0	0	75	0	50	0	50
0	0	0	0	0	25	0	0	0	0
