974 1407 1516 1352 1448 1447 1444 1242 1443 1032

60

64 44 39 47 42 42 43 52 43 61

8 19 51 22

3897

0	277	549	502	223	642	225	673	547	439
0	0	272	225	0	365	0	396	270	162
0	0	0	0	0	93	0	124	0	0
0	0	47	0	0	140	0	171	45	0
0	54	326	279	0	419	2	450	324	216
0	0	0	0	0	0	0	31	0	0
0	52	324	277	0	417	0	448	322	214
0	0	0	0	0	0	0	0	0	0
0	0	2	0	0	95	0	126	0	0
0	0	110	63	0	203	0	234	108	0

0	0	0	0	0	0	0	0	0	0
277	0	0	0	54	0	52	0	0	0
549	272	0	47	326	0	324	0	2	110
502	225	0	0	279	0	277	0	0	63
223	0	0	0	0	0	0	0	0	0
642	365	93	140	419	0	417	0	95	203
225	0	0	0	2	0	0	0	0	0
673	396	124	171	450	31	448	0	126	234
547	270	0	45	324	0	322	0	0	108
439	162	0	0	216	0	214	0	0	0

0	0	0	50	0	0	0	50	0	0
130	0	0	180	10	20	80	180	130	0
150	20	0	200	30	40	100	200	150	0
0	0	0	0	0	0	0	0	0	0
120	0	0	170	0	10	70	170	120	0
110	0	0	160	0	0	60	160	110	0
50	0	0	100	0	0	0	100	50	0
0	0	0	0	0	0	0	0	0	0
0	0	0	50	0	0	0	50	0	0
250	120	100	300	130	140	200	300	250	0

0	130	150	0	120	110	50	0	0	250
0	0	20	0	0	0	0	0	0	120
0	0	0	0	0	0	0	0	0	100
50	180	200	0	170	160	100	0	50	300
0	10	30	0	0	0	0	0	0	130
0	20	40	0	10	0	0	0	0	140
0	80	100	0	70	60	0	0	0	200
50	180	200	0	170	160	100	0	50	300
0	130	150	0	120	110	50	0	0	250
0	0	0	0	0	0	0	0	0	0
