1724 1706 1696 1695 1645 984 1726 1650 1484 1693

60

59 61 62 62 66 125 59 66 80 62

8 19 51 22

5126

0	61	0	0	264	348	0	0	409	0
0	0	0	0	203	287	0	0	348	0
158	219	0	45	422	506	31	0	567	102
113	174	0	0	377	461	0	0	522	57
0	0	0	0	0	84	0	0	145	0
0	0	0	0	0	0	0	0	61	0
127	188	0	14	391	475	0	0	536	71
266	327	108	153	530	614	139	0	675	210
0	0	0	0	0	0	0	0	0	0
56	117	0	0	320	404	0	0	465	0

0	0	158	113	0	0	127	266	0	56
61	0	219	174	0	0	188	327	0	117
0	0	0	0	0	0	0	108	0	0
0	0	45	0	0	0	14	153	0	0
264	203	422	377	0	0	391	530	0	320
348	287	506	461	84	0	475	614	0	404
0	0	31	0	0	0	0	139	0	0
0	0	0	0	0	0	0	0	0	0
409	348	567	522	145	61	536	675	0	465
0	0	102	57	0	0	71	210	0	0

0	40	10	0	0	680	80	0	180	130
0	0	0	0	0	640	40	0	140	90
0	30	0	0	0	670	70	0	170	120
20	60	30	0	0	700	100	0	200	150
20	60	30	0	0	700	100	0	200	150
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	600	0	0	100	50
40	80	50	20	20	720	120	0	220	170
0	0	0	0	0	500	0	0	0	0
0	0	0	0	0	550	0	0	50	0

0	0	0	20	20	0	0	40	0	0
40	0	30	60	60	0	0	80	0	0
10	0	0	30	30	0	0	50	0	0
0	0	0	0	0	0	0	20	0	0
0	0	0	0	0	0	0	20	0	0
680	640	670	700	700	0	600	720	500	550
80	40	70	100	100	0	0	120	0	0
0	0	0	0	0	0	0	0	0	0
180	140	170	200	200	0	100	220	0	50
130	90	120	150	150	0	50	170	0	0
