1721 1652 1611 1667 1662 1249 1247 1689 1688 1613

60

99 109 115 107 107 168 169 103 103 115

8 19 51 22

4984

0	0	0	0	97	0	158	0	0	0
123	0	0	0	220	74	281	0	34	0
557	434	0	359	654	508	715	289	468	234
198	75	0	0	295	149	356	0	109	0
0	0	0	0	0	0	61	0	0	0
49	0	0	0	146	0	207	0	0	0
0	0	0	0	0	0	0	0	0	0
268	145	0	70	365	219	426	0	179	0
89	0	0	0	186	40	247	0	0	0
323	200	0	125	420	274	481	55	234	0

0	123	557	198	0	49	0	268	89	323
0	0	434	75	0	0	0	145	0	200
0	0	0	0	0	0	0	0	0	0
0	0	359	0	0	0	0	70	0	125
97	220	654	295	0	146	0	365	186	420
0	74	508	149	0	0	0	219	40	274
158	281	715	356	61	207	0	426	247	481
0	0	289	0	0	0	0	0	0	55
0	34	468	109	0	0	0	179	0	234
0	0	234	0	0	0	0	0	0	0

0	170	0	70	0	1170	1070	0	0	0
0	0	0	0	0	1000	900	0	0	0
20	190	0	90	0	1190	1090	0	0	0
0	100	0	0	0	1100	1000	0	0	0
130	300	110	200	0	1300	1200	100	80	0
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	100	0	0	0	0
30	200	10	100	0	1200	1100	0	0	0
50	220	30	120	0	1220	1120	20	0	0
130	300	110	200	0	1300	1200	100	80	0

0	0	20	0	130	0	0	30	50	130
170	0	190	100	300	0	0	200	220	300
0	0	0	0	110	0	0	10	30	110
70	0	90	0	200	0	0	100	120	200
0	0	0	0	0	0	0	0	0	0
1170	1000	1190	1100	1300	0	100	1200	1220	1300
1070	900	1090	1000	1200	0	0	1100	1120	1200
0	0	0	0	100	0	0	0	20	100
0	0	0	0	80	0	0	0	0	80
0	0	0	0	0	0	0	0	0	0
