1689 1757 1715 1755 1736 1682 1716 1727 1301 1716

60

91 82 87 82 85 92 87 86 141 87

8 19 51 22

5161

0	195	417	163	94	519	453	373	16	427
0	0	222	0	0	324	258	178	0	232
0	0	0	0	0	102	36	0	0	10
0	32	254	0	0	356	290	210	0	264
0	101	323	69	0	425	359	279	0	333
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	66	0	0	0	0
0	0	44	0	0	146	80	0	0	54
0	179	401	147	78	503	437	357	0	411
0	0	0	0	0	92	26	0	0	0

0	0	0	0	0	0	0	0	0	0
195	0	0	32	101	0	0	0	179	0
417	222	0	254	323	0	0	44	401	0
163	0	0	0	69	0	0	0	147	0
94	0	0	0	0	0	0	0	78	0
519	324	102	356	425	0	66	146	503	92
453	258	36	290	359	0	0	80	437	26
373	178	0	210	279	0	0	0	357	0
16	0	0	0	0	0	0	0	0	0
427	232	10	264	333	0	0	54	411	0

0	0	150	0	60	0	0	200	900	0
0	0	150	0	60	0	0	200	900	0
0	0	0	0	0	0	0	50	750	0
0	0	150	0	60	0	0	200	900	0
0	0	90	0	0	0	0	140	840	0
100	100	250	100	160	0	30	300	1000	30
70	70	220	70	130	0	0	270	970	0
0	0	0	0	0	0	0	0	700	0
0	0	0	0	0	0	0	0	0	0
70	70	220	70	130	0	0	270	970	0

0	0	0	0	0	100	70	0	0	70
0	0	0	0	0	100	70	0	0	70
150	150	0	150	90	250	220	0	0	220
0	0	0	0	0	100	70	0	0	70
60	60	0	60	0	160	130	0	0	130
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	30	0	0	0	0
200	200	50	200	140	300	270	0	0	270
900	900	750	900	840	1000	970	700	0	970
0	0	0	0	0	30	0	0	0	0
