1640 1802 1819 1770 1824 1757 1815 1815 1800 1245

60

113 88 86 93 85 95 86 86 89 172

8 19 51 22

5261

0	614	578	754	568	314	364	409	314	274
0	0	0	140	0	0	0	0	0	0
0	36	0	176	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	46	10	186	0	0	0	0	0	0
0	300	264	440	254	0	50	95	0	0
0	250	214	390	204	0	0	45	0	0
0	205	169	345	159	0	0	0	0	0
0	300	264	440	254	0	50	95	0	0
0	340	304	480	294	40	90	135	40	0

0	0	0	0	0	0	0	0	0	0
614	0	36	0	46	300	250	205	300	340
578	0	0	0	10	264	214	169	264	304
754	140	176	0	186	440	390	345	440	480
568	0	0	0	0	254	204	159	254	294
314	0	0	0	0	0	0	0	0	40
364	0	0	0	0	50	0	0	50	90
409	0	0	0	0	95	45	0	95	135
314	0	0	0	0	0	0	0	0	40
274	0	0	0	0	0	0	0	0	0

0	40	90	40	130	240	140	140	70	1240
0	0	50	0	90	200	100	100	30	1200
0	0	0	0	40	150	50	50	0	1150
0	0	50	0	90	200	100	100	30	1200
0	0	0	0	0	110	10	10	0	1110
0	0	0	0	0	0	0	0	0	1000
0	0	0	0	0	100	0	0	0	1100
0	0	0	0	0	100	0	0	0	1100
0	0	20	0	60	170	70	70	0	1170
0	0	0	0	0	0	0	0	0	0

0	0	0	0	0	0	0	0	0	0
40	0	0	0	0	0	0	0	0	0
90	50	0	50	0	0	0	0	20	0
40	0	0	0	0	0	0	0	0	0
130	90	40	90	0	0	0	0	60	0
240	200	150	200	110	0	100	100	170	0
140	100	50	100	10	0	0	0	70	0
140	100	50	100	10	0	0	0	70	0
70	30	0	30	0	0	0	0	0	0
1240	1200	1150	1200	1110	1000	1100	1100	1170	0
