1795 1832 1830 1817 1832 1819 1203 1780 1818 1806

60

91 85 85 87 85 87 181 93 87 89

8 19 51 22

5457

0	197	264	90	86	0	0	0	264	290
0	0	67	0	0	0	0	0	67	93
0	0	0	0	0	0	0	0	0	26
0	107	174	0	0	0	0	0	174	200
0	111	178	4	0	0	0	0	178	204
45	242	309	135	131	0	45	0	309	335
0	197	264	90	86	0	0	0	264	290
130	327	394	220	216	85	130	0	394	420
0	0	0	0	0	0	0	0	0	26
0	0	0	0	0	0	0	0	0	0

0	0	0	0	0	45	0	130	0	0
197	0	0	107	111	242	197	327	0	0
264	67	0	174	178	309	264	394	0	0
90	0	0	0	4	135	90	220	0	0
86	0	0	0	0	131	86	216	0	0
0	0	0	0	0	0	0	85	0	0
0	0	0	0	0	45	0	130	0	0
0	0	0	0	0	0	0	0	0	0
264	67	0	174	178	309	264	394	0	0
290	93	26	200	204	335	290	420	26	0

0	0	0	0	0	0	1170	50	0	0
130	0	0	130	10	20	1300	180	30	30
130	0	0	130	10	20	1300	180	30	30
0	0	0	0	0	0	1170	50	0	0
120	0	0	120	0	10	1290	170	20	20
110	0	0	110	0	0	1280	160	10	10
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	1120	0	0	0
100	0	0	100	0	0	1270	150	0	0
100	0	0	100	0	0	1270	150	0	0

0	130	130	0	120	110	0	0	100	100
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
0	130	130	0	120	110	0	0	100	100
0	10	10	0	0	0	0	0	0	0
0	20	20	0	10	0	0	0	0	0
1170	1300	1300	1170	1290	1280	0	1120	1270	1270
50	180	180	50	170	160	0	0	150	150
0	30	30	0	20	10	0	0	0	0
0	30	30	0	20	10	0	0	0	0
