1392 1496 1535 1618 1475 1690 1683 1378 1690 1615

60

47 42 40 36 43 33 33 48 33 37

8 19 51 22

4423

0	0	132	148	416	136	130	150	132	0
120	0	252	268	536	256	250	270	252	40
0	0	0	16	284	4	0	18	0	0
0	0	0	0	268	0	0	2	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	12	280	0	0	14	0	0
0	0	2	18	286	6	0	20	2	0
0	0	0	0	266	0	0	0	0	0
0	0	0	16	284	4	0	18	0	0
80	0	212	228	496	216	210	230	212	0

0	120	0	0	0	0	0	0	0	80
0	0	0	0	0	0	0	0	0	0
132	252	0	0	0	0	2	0	0	212
148	268	16	0	0	12	18	0	16	228
416	536	284	268	0	280	286	266	284	496
136	256	4	0	0	0	6	0	4	216
130	250	0	0	0	0	0	0	0	210
150	270	18	2	0	14	20	0	18	230
132	252	0	0	0	0	2	0	0	212
0	40	0	0	0	0	0	0	0	0

0	149	24	249	239	149	229	409	149	199
0	0	0	100	90	0	80	260	0	50
0	125	0	225	215	125	205	385	125	175
0	0	0	0	0	0	0	160	0	0
0	0	0	10	0	0	0	170	0	0
0	0	0	100	90	0	80	260	0	50
0	0	0	20	10	0	0	180	0	0
0	0	0	0	0	0	0	0	0	0
0	0	0	100	90	0	80	260	0	50
0	0	0	50	40	0	30	210	0	0

0	0	0	0	0	0	0	0	0	0
149	0	125	0	0	0	0	0	0	0
24	0	0	0	0	0	0	0	0	0
249	100	225	0	10	100	20	0	100	50
239	90	215	0	0	90	10	0	90	40
149	0	125	0	0	0	0	0	0	0
229	80	205	0	0	80	0	0	80	30
409	260	385	160	170	260	180	0	260	210
149	0	125	0	0	0	0	0	0	0
199	50	175	0	0	50	0	0	50	0
