1505 1423 1539 1341 1584 1392 1355 1400 1311 1453

60

29 32 28 35 27 33 34 33 36 31

8 19 51 22

4467

0	0	0	228	0	132	0	0	0	0
148	0	0	376	16	280	0	0	0	64
197	49	0	425	65	329	0	0	0	113
0	0	0	0	0	0	0	0	0	0
132	0	0	360	0	264	0	0	0	48
0	0	0	96	0	0	0	0	0	0
213	65	16	441	81	345	0	16	0	129
197	49	0	425	65	329	0	0	0	113
273	125	76	501	141	405	60	76	0	189
84	0	0	312	0	216	0	0	0	0

0	148	197	0	132	0	213	197	273	84
0	0	49	0	0	0	65	49	125	0
0	0	0	0	0	0	16	0	76	0
228	376	425	0	360	96	441	425	501	312
0	16	65	0	0	0	81	65	141	0
132	280	329	0	264	0	345	329	405	216
0	0	0	0	0	0	0	0	60	0
0	0	0	0	0	0	16	0	76	0
0	0	0	0	0	0	0	0	0	0
0	64	113	0	48	0	129	113	189	0

0	0	50	0	50	0	140	0	0	100
100	0	150	100	150	100	240	40	0	200
0	0	0	0	0	0	90	0	0	50
0	0	50	0	50	0	140	0	0	100
0	0	0	0	0	0	90	0	0	50
0	0	50	0	50	0	140	0	0	100
0	0	0	0	0	0	0	0	0	0
60	0	110	60	110	60	200	0	0	160
100	0	150	100	150	100	240	40	0	200
0	0	0	0	0	0	40	0	0	0

0	100	0	0	0	0	0	60	100	0
0	0	0	0	0	0	0	0	0	0
50	150	0	50	0	50	0	110	150	0
0	100	0	0	0	0	0	60	100	0
50	150	0	50	0	50	0	110	150	0
0	100	0	0	0	0	0	60	100	0
140	240	90	140	90	140	0	200	240	40
0	40	0	0	0	0	0	0	40	0
0	0	0	0	0	0	0	0	0	0
100	200	50	100	50	100	0	160	200	0
