1798 1639 1773 1792 1735 1191 1799 1706 1804 1770

60

41 51 42 41 45 82 41 47 40 42

8 19 51 22

5210

0	0	109	12	12	0	0	0	3	0
234	0	343	246	246	126	187	0	237	144
0	0	0	0	0	0	0	0	0	0
0	0	97	0	0	0	0	0	0	0
0	0	97	0	0	0	0	0	0	0
108	0	217	120	120	0	61	0	111	18
47	0	156	59	59	0	0	0	50	0
332	98	441	344	344	224	285	0	335	242
0	0	106	9	9	0	0	0	0	0
90	0	199	102	102	0	43	0	93	0

0	234	0	0	0	108	47	332	0	90
0	0	0	0	0	0	0	98	0	0
109	343	0	97	97	217	156	441	106	199
12	246	0	0	0	120	59	344	9	102
12	246	0	0	0	120	59	344	9	102
0	126	0	0	0	0	0	224	0	0
0	187	0	0	0	61	0	285	0	43
0	0	0	0	0	0	0	0	0	0
3	237	0	0	0	111	50	335	0	93
0	144	0	0	0	18	0	242	0	0

0	0	20	0	0	505	20	20	20	0
70	0	90	40	0	575	90	90	90	40
0	0	0	0	0	485	0	0	0	0
30	0	50	0	0	535	50	50	50	0
80	10	100	50	0	585	100	100	100	50
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	485	0	0	0	0
0	0	0	0	0	485	0	0	0	0
0	0	0	0	0	485	0	0	0	0
30	0	50	0	0	535	50	50	50	0

0	70	0	30	80	0	0	0	0	30
0	0	0	0	10	0	0	0	0	0
20	90	0	50	100	0	0	0	0	50
0	40	0	0	50	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
505	575	485	535	585	0	485	485	485	535
20	90	0	50	100	0	0	0	0	50
20	90	0	50	100	0	0	0	0	50
20	90	0	50	100	0	0	0	0	50
0	40	0	0	50	0	0	0	0	0
