1734 1667 1744 1744 1717 1759 1232 1707 1680 1696

60

88 97 87 87 90 85 155 92 95 93

8 19 51 22

5145

0	318	404	0	544	0	0	329	54	533
0	0	86	0	226	0	0	11	0	215
0	0	0	0	140	0	0	0	0	129
30	348	434	0	574	17	0	359	84	563
0	0	0	0	0	0	0	0	0	0
13	331	417	0	557	0	0	342	67	546
103	421	507	73	647	90	0	432	157	636
0	0	75	0	215	0	0	0	0	204
0	264	350	0	490	0	0	275	0	479
0	0	0	0	11	0	0	0	0	0

0	0	0	30	0	13	103	0	0	0
318	0	0	348	0	331	421	0	264	0
404	86	0	434	0	417	507	75	350	0
0	0	0	0	0	0	73	0	0	0
544	226	140	574	0	557	647	215	490	11
0	0	0	17	0	0	90	0	0	0
0	0	0	0	0	0	0	0	0	0
329	11	0	359	0	342	432	0	275	0
54	0	0	84	0	67	157	0	0	0
533	215	129	563	0	546	636	204	479	0

0	80	0	0	0	0	920	0	0	50
0	0	0	0	0	0	840	0	0	0
120	200	0	110	120	70	1040	0	0	170
10	90	0	0	10	0	930	0	0	60
0	80	0	0	0	0	920	0	0	50
50	130	0	40	50	0	970	0	0	100
0	0	0	0	0	0	0	0	0	0
150	230	30	140	150	100	1070	0	0	200
150	230	30	140	150	100	1070	0	0	200
0	30	0	0	0	0	870	0	0	0

0	0	120	10	0	50	0	150	150	0
80	0	200	90	80	130	0	230	230	30
0	0	0	0	0	0	0	30	30	0
0	0	110	0	0	40	0	140	140	0
0	0	120	10	0	50	0	150	150	0
0	0	70	0	0	0	0	100	100	0
920	840	1040	930	920	970	0	1070	1070	870
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
50	0	170	60	50	100	0	200	200	0
