1609 1679 1548 1654 1527 1313 1655 1637 1544 1328

60

50 46 54 47 55 69 47 48 54 68

8 19 51 22

4836

0	0	0	0	0	0	0	0	0	215
219	0	0	5	0	0	86	154	0	434
280	61	0	66	0	0	147	215	0	495
214	0	0	0	0	0	81	149	0	429
419	200	139	205	0	44	286	354	0	634
375	156	95	161	0	0	242	310	0	590
133	0	0	0	0	0	0	68	0	348
65	0	0	0	0	0	0	0	0	280
569	350	289	355	150	194	436	504	0	784
0	0	0	0	0	0	0	0	0	0

0	219	280	214	419	375	133	65	569	0
0	0	61	0	200	156	0	0	350	0
0	0	0	0	139	95	0	0	289	0
0	5	66	0	205	161	0	0	355	0
0	0	0	0	0	0	0	0	150	0
0	0	0	0	44	0	0	0	194	0
0	86	147	81	286	242	0	0	436	0
0	154	215	149	354	310	68	0	504	0
0	0	0	0	0	0	0	0	0	0
215	434	495	429	634	590	348	280	784	0

0	79	239	149	0	449	89	79	209	149
0	0	160	70	0	370	10	0	130	70
0	0	0	0	0	210	0	0	0	0
0	0	90	0	0	300	0	0	60	0
1	80	240	150	0	450	90	80	210	150
0	0	0	0	0	0	0	0	0	0
0	0	150	60	0	360	0	0	120	60
0	0	160	70	0	370	10	0	130	70
0	0	30	0	0	240	0	0	0	0
0	0	90	0	0	300	0	0	60	0

0	0	0	0	1	0	0	0	0	0
79	0	0	0	80	0	0	0	0	0
239	160	0	90	240	0	150	160	30	90
149	70	0	0	150	0	60	70	0	0
0	0	0	0	0	0	0	0	0	0
449	370	210	300	450	0	360	370	240	300
89	10	0	0	90	0	0	10	0	0
79	0	0	0	80	0	0	0	0	0
209	130	0	60	210	0	120	130	0	60
149	70	0	0	150	0	60	70	0	0
