1281 1258 1518 1271 1474 1435 1188 1214 1490 1439

60

42 43 33 42 35 36 46 45 34 36

8 19 51 22

4057

0	600	275	68	90	345	233	399	180	359
0	0	0	0	0	0	0	0	0	0
0	325	0	0	0	70	0	124	0	84
0	532	207	0	22	277	165	331	112	291
0	510	185	0	0	255	143	309	90	269
0	255	0	0	0	0	0	54	0	14
0	367	42	0	0	112	0	166	0	126
0	201	0	0	0	0	0	0	0	0
0	420	95	0	0	165	53	219	0	179
0	241	0	0	0	0	0	40	0	0

0	0	0	0	0	0	0	0	0	0
600	0	325	532	510	255	367	201	420	241
275	0	0	207	185	0	42	0	95	0
68	0	0	0	0	0	0	0	0	0
90	0	0	22	0	0	0	0	0	0
345	0	70	277	255	0	112	0	165	0
233	0	0	165	143	0	0	0	53	0
399	0	124	331	309	54	166	0	219	40
180	0	0	112	90	0	0	0	0	0
359	0	84	291	269	14	126	0	179	0

0	20	0	0	0	0	0	0	50	0
0	0	0	0	0	0	0	0	30	0
50	70	0	0	40	50	0	0	100	0
130	150	80	0	120	130	0	0	180	60
10	30	0	0	0	10	0	0	60	0
0	20	0	0	0	0	0	0	50	0
200	220	150	70	190	200	0	0	250	130
200	220	150	70	190	200	0	0	250	130
0	0	0	0	0	0	0	0	0	0
70	90	20	0	60	70	0	0	120	0

0	0	50	130	10	0	200	200	0	70
20	0	70	150	30	20	220	220	0	90
0	0	0	80	0	0	150	150	0	20
0	0	0	0	0	0	70	70	0	0
0	0	40	120	0	0	190	190	0	60
0	0	50	130	10	0	200	200	0	70
0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0
50	30	100	180	60	50	250	250	0	120
0	0	0	60	0	0	130	130	0	0
