1759 1695 1769 1735 1158 1758 1751 1590 1692 1767

60

74 81 72 76 144 74 75 93 81 73

8 19 51 22

5223

0	321	246	280	55	36	0	390	0	18
0	0	0	0	0	0	0	69	0	0
0	75	0	34	0	0	0	144	0	0
0	41	0	0	0	0	0	110	0	0
0	266	191	225	0	0	0	335	0	0
0	285	210	244	19	0	0	354	0	0
69	390	315	349	124	105	0	459	0	87
0	0	0	0	0	0	0	0	0	0
142	463	388	422	197	178	73	532	0	160
0	303	228	262	37	18	0	372	0	0

0	0	0	0	0	0	69	0	142	0
321	0	75	41	266	285	390	0	463	303
246	0	0	0	191	210	315	0	388	228
280	0	34	0	225	244	349	0	422	262
55	0	0	0	0	19	124	0	197	37
36	0	0	0	0	0	105	0	178	18
0	0	0	0	0	0	0	0	73	0
390	69	144	110	335	354	459	0	532	372
0	0	0	0	0	0	0	0	0	0
18	0	0	0	0	0	87	0	160	0

0	140	50	190	1020	0	40	310	0	40
0	0	0	50	880	0	0	170	0	0
0	90	0	140	970	0	0	260	0	0
0	0	0	0	830	0	0	120	0	0
0	0	0	0	0	0	0	0	0	0
0	140	50	190	1020	0	40	310	0	40
0	100	10	150	980	0	0	270	0	0
0	0	0	0	710	0	0	0	0	0
20	160	70	210	1040	20	60	330	0	60
0	100	10	150	980	0	0	270	0	0

0	0	0	0	0	0	0	0	20	0
140	0	90	0	0	140	100	0	160	100
50	0	0	0	0	50	10	0	70	10
190	50	140	0	0	190	150	0	210	150
1020	880	970	830	0	1020	980	710	1040	980
0	0	0	0	0	0	0	0	20	0
40	0	0	0	0	40	0	0	60	0
310	170	260	120	0	310	270	0	330	270
0	0	0	0	0	0	0	0	0	0
40	0	0	0	0	40	0	0	60	0
